"행정구역별(시군구)","주택의 종류별","항목","단위","2022 년","2023 년",
"상주시","계","(건축연도) 1990~1999년","","1005","979",
"상주시","계","(건축연도) 1980~1989년","","372","409",
"상주시","계","(건축연도) 1979년 이전","","3572","3620",
"상주시","단독주택","주택_계","","3971","4029",
"상주시","단독주택","(건축연도) 2023년","","","X",
"상주시","단독주택","(건축연도) 2022년","","X","X",
"상주시","단독주택","(건축연도) 2021년","","X","X",
"상주시","단독주택","(건축연도) 2020년","","X","X",
"상주시","단독주택","(건축연도) 2019년","","X","X",
"상주시","단독주택","(건축연도) 2018년","","X","X",
"상주시","단독주택","(건축연도) 2017년","","X","X",
"상주시","단독주택","(건축연도) 2016년","","7","6",
"상주시","단독주택","(건축연도) 2015년","","X","X",
"상주시","단독주택","(건축연도) 2014년","","X","X",
"상주시","단독주택","(건축연도) 2013년","","5","X",
"상주시","단독주택","(건축연도) 2012년","","5","X",
"상주시","단독주택","(건축연도) 2011년","","7","7",
"상주시","단독주택","(건축연도) 2010년","","5","X",
"상주시","단독주택","(건축연도) 2005~2009년","","18","20",
"상주시","단독주택","(건축연도) 2000~2004년","","33","29",
"상주시","단독주택","(건축연도) 1990~1999년","","158","150",
"상주시","단독주택","(건축연도) 1980~1989년","","169","194",
"상주시","단독주택","(건축연도) 1979년 이전","","3541","3591",
"상주시","아파트","주택_계","","1645","1552",
"상주시","아파트","(건축연도) 2023년","","","X",
"상주시","아파트","(건축연도) 2022년","","X","X",
"상주시","아파트","(건축연도) 2021년","","7","9",
"상주시","아파트","(건축연도) 2020년","","72","60",
"상주시","아파트","(건축연도) 2019년","","8","8",
"상주시","아파트","(건축연도) 2018년","","11","X",
"상주시","아파트","(건축연도) 2017년","","15","X",
"상주시","아파트","(건축연도) 2016년","","118","107",
"상주시","아파트","(건축연도) 2015년","","63","56",
"상주시","아파트","(건축연도) 2014년","","49","55",
"상주시","아파트","(건축연도) 2013년","","176","165",
"상주시","아파트","(건축연도) 2012년","","16","17",
"상주시","아파트","(건축연도) 2011년","","35","40",
"상주시","아파트","(건축연도) 2010년","","14","10",
"상주시","아파트","(건축연도) 2005~2009년","","38","30",
"상주시","아파트","(건축연도) 2000~2004년","","146","132",
"상주시","아파트","(건축연도) 1990~1999년","","742","717",
"상주시","아파트","(건축연도) 1980~1989년","","135","143",
"상주시","아파트","(건축연도) 1979년 이전","","X","X",
"상주시","연립주택","주택_계","","63","61",
"상주시","연립주택","(건축연도) 2023년","","","X",
"상주시","연립주택","(건축연도) 2022년","","X","X",
"상주시","연립주택","(건축연도) 2021년","","X","X",
"상주시","연립주택","(건축연도) 2020년","","X","X",
"상주시","연립주택","(건축연도) 2019년","","X","X",
"상주시","연립주택","(건축연도) 2018년","","X","X",
"상주시","연립주택","(건축연도) 2017년","","X","X",
"상주시","연립주택","(건축연도) 2016년","","X","X",
"상주시","연립주택","(건축연도) 2015년","","X","X",
"상주시","연립주택","(건축연도) 2014년","","14","17",
"상주시","연립주택","(건축연도) 2013년","","X","X",
"상주시","연립주택","(건축연도) 2012년","","5","X",
"상주시","연립주택","(건축연도) 2011년","","X","X",
"상주시","연립주택","(건축연도) 2010년","","X","5",
"상주시","연립주택","(건축연도) 2005~2009년","","X","X",
"상주시","연립주택","(건축연도) 2000~2004년","","X","X",
"상주시","연립주택","(건축연도) 1990~1999년","","14","15",
"상주시","연립주택","(건축연도) 1980~1989년","","25","18",
"상주시","연립주택","(건축연도) 1979년 이전","","X","X",
"상주시","다세대주택","주택_계","","167","163",
"상주시","다세대주택","(건축연도) 2023년","","","X",
"상주시","다세대주택","(건축연도) 2022년","","5","X",
"상주시","다세대주택","(건축연도) 2021년","","X","X",
"상주시","다세대주택","(건축연도) 2020년","","X","X",
"상주시","다세대주택","(건축연도) 2019년","","X","X",
"상주시","다세대주택","(건축연도) 2018년","","X","X",
"상주시","다세대주택","(건축연도) 2017년","","11","7",
"상주시","다세대주택","(건축연도) 2016년","","X","X",
"상주시","다세대주택","(건축연도) 2015년","","X","X",
"상주시","다세대주택","(건축연도) 2014년","","X","X",
"상주시","다세대주택","(건축연도) 2013년","","9","11",
"상주시","다세대주택","(건축연도) 2012년","","11","10",
"상주시","다세대주택","(건축연도) 2011년","","X","X",
"상주시","다세대주택","(건축연도) 2010년","","X","X",
"상주시","다세대주택","(건축연도) 2005~2009년","","10","11",
"상주시","다세대주택","(건축연도) 2000~2004년","","35","32",
"상주시","다세대주택","(건축연도) 1990~1999년","","62","60",
"상주시","다세대주택","(건축연도) 1980~1989년","","22","29",
"상주시","다세대주택","(건축연도) 1979년 이전","","X","X",
"상주시","비주거용 건물 내 주택","주택_계","","115","129",
"상주시","비주거용 건물 내 주택","(건축연도) 2023년","","","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2022년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2021년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2020년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2019년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2018년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2017년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2016년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2015년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2014년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2013년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2012년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2011년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2010년","","X","X",
"상주시","비주거용 건물 내 주택","(건축연도) 2005~2009년","","9","10",
"상주시","비주거용 건물 내 주택","(건축연도) 2000~2004년","","10","13",
"상주시","비주거용 건물 내 주택","(건축연도) 1990~1999년","","29","37",
"상주시","비주거용 건물 내 주택","(건축연도) 1980~1989년","","21","25",
"상주시","비주거용 건물 내 주택","(건축연도) 1979년 이전","","31","29",
"문경시","계","주택_계","","3617","3864",
"문경시","계","(건축연도) 2023년","","","X",
"문경시","계","(건축연도) 2022년","","56","43",
"문경시","계","(건축연도) 2021년","","6","16",
"문경시","계","(건축연도) 2020년","","X","X",
"문경시","계","(건축연도) 2019년","","17","18",
"문경시","계","(건축연도) 2018년","","36","44",
"문경시","계","(건축연도) 2017년","","54","49",
"문경시","계","(건축연도) 2016년","","14","24",
"문경시","계","(건축연도) 2015년","","19","19",
"문경시","계","(건축연도) 2014년","","14","33",
"문경시","계","(건축연도) 2013년","","40","48",
"문경시","계","(건축연도) 2012년","","57","55",
"문경시","계","(건축연도) 2011년","","34","38",
"문경시","계","(건축연도) 2010년","","12","11",
"문경시","계","(건축연도) 2005~2009년","","170","183",
"문경시","계","(건축연도) 2000~2004년","","139","156",
"문경시","계","(건축연도) 1990~1999년","","531","579",
"문경시","계","(건축연도) 1980~1989년","","410","440",
"문경시","계","(건축연도) 1979년 이전","","2005","2104",
"문경시","단독주택","주택_계","","2314","2451",
"문경시","단독주택","(건축연도) 2023년","","","X",
"문경시","단독주택","(건축연도) 2022년","","X","X",
"문경시","단독주택","(건축연도) 2021년","","X","X",
"문경시","단독주택","(건축연도) 2020년","","X","X",
"문경시","단독주택","(건축연도) 2019년","","X","X",
"문경시","단독주택","(건축연도) 2018년","","X","X",
"문경시","단독주택","(건축연도) 2017년","","X","X",
"문경시","단독주택","(건축연도) 2016년","","X","X",
"문경시","단독주택","(건축연도) 2015년","","X","X",
"문경시","단독주택","(건축연도) 2014년","","X","X",
"문경시","단독주택","(건축연도) 2013년","","X","X",
"문경시","단독주택","(건축연도) 2012년","","X","X",
"문경시","단독주택","(건축연도) 2011년","","X","5",
"문경시","단독주택","(건축연도) 2010년","","X","X",
"문경시","단독주택","(건축연도) 2005~2009년","","13","12",
"문경시","단독주택","(건축연도) 2000~2004년","","10","12",
"문경시","단독주택","(건축연도) 1990~1999년","","62","85",
"문경시","단독주택","(건축연도) 1980~1989년","","229","240",
"문경시","단독주택","(건축연도) 1979년 이전","","1983","2080",
"문경시","아파트","주택_계","","789","869",
"문경시","아파트","(건축연도) 2023년","","","X",
"문경시","아파트","(건축연도) 2022년","","56","36",
"문경시","아파트","(건축연도) 2021년","","X","16",
"문경시","아파트","(건축연도) 2020년","","X","X",
"문경시","아파트","(건축연도) 2019년","","16","16",
"문경시","아파트","(건축연도) 2018년","","X","X",
"문경시","아파트","(건축연도) 2017년","","8","10",
"문경시","아파트","(건축연도) 2016년","","13","19",
"문경시","아파트","(건축연도) 2015년","","X","X",
"문경시","아파트","(건축연도) 2014년","","13","32",
"문경시","아파트","(건축연도) 2013년","","39","44",
"문경시","아파트","(건축연도) 2012년","","16","16",
"문경시","아파트","(건축연도) 2011년","","10","8",
"문경시","아파트","(건축연도) 2010년","","X","X",
"문경시","아파트","(건축연도) 2005~2009년","","138","149",
"문경시","아파트","(건축연도) 2000~2004년","","78","95",
"문경시","아파트","(건축연도) 1990~1999년","","311","332",
"문경시","아파트","(건축연도) 1980~1989년","","86","94",
"문경시","아파트","(건축연도) 1979년 이전","","X","X",
"문경시","연립주택","주택_계","","202","223",
"문경시","연립주택","(건축연도) 2023년","","","X",
"문경시","연립주택","(건축연도) 2022년","","X","7",
"문경시","연립주택","(건축연도) 2021년","","X","X",
"문경시","연립주택","(건축연도) 2020년","","X","X",
"문경시","연립주택","(건축연도) 2019년","","X","X",
"문경시","연립주택","(건축연도) 2018년","","24","30",
"문경시","연립주택","(건축연도) 2017년","","7","5",
"문경시","연립주택","(건축연도) 2016년","","X","X",
"문경시","연립주택","(건축연도) 2015년","","X","X",
"문경시","연립주택","(건축연도) 2014년","","X","X",
"문경시","연립주택","(건축연도) 2013년","","X","X",
"문경시","연립주택","(건축연도) 2012년","","31","28",
"문경시","연립주택","(건축연도) 2011년","","5","6",
